ENSAPOT00000015153	XM_022192334
ENSACAT00000013429	XM_008113176
ENSACAT00000027837	XM_008118638
ENSACAT00000005170	XM_003221357
ENSACAT00000005170	XM_008111324
ENSACAT00000005382	XM_003227019
ENSACAT00000005415	XM_003227110
ENSACAT00000006994	XM_008104997
ENSACAT00000008093	XM_003220306
ENSACAT00000008093	XM_003220307
ENSACAT00000008123	XM_003217244
ENSACAT00000008377	XM_003230500
ENSACAT00000015705	XM_003228395
ENSACAT00000015705	XM_008122038
ENSACAT00000015705	XM_008122039
ENSACAT00000015998	XM_008104067
ENSACAT00000016642	XM_003227818
ENSACAT00000016642	XM_003227819
ENSACAT00000001825	XM_003229322
ENSACAT00000001825	XM_008123352
ENSACAT00000007869	XM_008118611
ENSACAT00000010283	XM_003225090
ENSACAT00000010787	XM_008109418
ENSACAT00000000572	XM_003229243
ENSACAT00000000572	XM_008123220
ENSACAT00000000972	XM_003229439
ENSACAT00000004620	XM_008123809
ENSACAT00000014637	XM_003227141
ENSACAT00000019215	NR_129981
ENSACAT00000027504	XM_008105944
ENSACAT00000007711	XM_003228588
ENSACAT00000009575	XM_008102971
ENSACAT00000012808	XM_003222011
ENSACAT00000013392	XM_008112080
ENSACAT00000013731	XM_008123173
ENSACAT00000014382	XM_008124801
ENSACAT00000014382	XM_008124802
ENSACAT00000014382	XM_008124803
ENSACAT00000014456	XM_003219322
ENSACAT00000003273	XM_003224772
ENSACAT00000009155	XM_003223688
ENSACAT00000009155	XM_003223689
ENSACAT00000011011	XM_003230542
ENSACAT00000002068	XM_003230744
ENSACAT00000003412	XM_003228260
ENSACAT00000003412	XM_008121858
ENSACAT00000004752	XM_003222671
ENSACAT00000012100	XM_008124669
ENSACAT00000013836	XM_003223997
ENSACAT00000013836	XM_008115631
ENSACAT00000015718	XM_003223191
ENSACAT00000030879	XM_008116333
ENSACAT00000002081	XM_003230178
ENSACAT00000007989	XM_003217550
ENSACAT00000012489	XM_003225976
ENSACAT00000013703	XM_008111060
ENSACAT00000013703	XM_008111061
ENSACAT00000013703	XM_008111064
ENSACAT00000013703	XM_008111065
ENSACAT00000013703	XM_008111066
ENSACAT00000015956	XM_003221417
ENSACAT00000015956	XM_008111432
ENSACAT00000015956	XM_008111433
ENSACAT00000030223	XM_008111062
ENSACAT00000030223	XM_008111063
ENSACAT00000002215	XM_003221370
ENSACAT00000002215	XM_008111347
ENSACAT00000002215	XM_008111348
ENSACAT00000002215	XM_008111349
ENSACAT00000012475	XM_008117904
ENSACAT00000016133	XM_003214550
ENSACAT00000016212	XM_008110663
ENSACAT00000030620	XM_008114933
ENSACAT00000008843	XM_003230235
ENSACAT00000027289	XM_008121555
ENSACAT00000026861	XM_008123100
ENSACAT00000022548	XM_008125650
ENSACAT00000014963	XM_008123888
ENSACAT00000008256	XM_003216952
ENSACAT00000008256	XM_008104013
ENSACAT00000016201	XM_003226161
ENSACAT00000007281	XM_003228448
ENSACAT00000007281	XM_008122115
ENSACAT00000007281	XM_008122117
ENSACAT00000011861	XM_003225899
ENSACAT00000011861	XM_003225900
ENSACAT00000011861	XM_008118533
ENSACAT00000011861	XM_008118534
ENSACAT00000011861	XM_008118535
ENSACAT00000029393	XM_003222685
ENSACAT00000022765	XM_003216938
ENSACAT00000004445	XM_008125603
ENSACAT00000023937	XM_003226375
ENSACAT00000023937	XM_008119167
ENSACAT00000023937	XM_008119169
ENSACAT00000023937	XM_008119170
ENSACAT00000030185	XM_008104058
ENSACAT00000030185	XM_008104059
ENSACAT00000030185	XM_008104060
ENSACAT00000000778	XM_008115147
ENSACAT00000017808	XM_008115890
ENSACAT00000017272	XM_008119899
ENSACAT00000007701	XM_008120602
ENSACAT00000001922	XM_008125285
ENSACAT00000017605	XM_008115435
ENSACAT00000030194	XM_003214870
ENSACAT00000030194	XM_008109513
ENSACAT00000030194	XM_008109520
ENSACAT00000005455	XM_008123280
ENSACAT00000008435	XM_008120307
ENSACAT00000003002	XM_008112755
ENSACAT00000003002	XM_008112756
ENSACAT00000008927	XM_008125632
ENSACAT00000029157	XM_008124081
ENSACAT00000001199	XM_008120727
ENSACAT00000013702	XM_003229980
ENSACAT00000000018	XM_008112713
ENSACAT00000008100	XM_003215041
ENSACAT00000008100	XM_008111422
ENSACAT00000015203	XM_008104258
ENSACAT00000008940	XM_008125232
ENSACAT00000012366	XM_008116881
ENSACAT00000012366	XM_008116888
ENSACAT00000012366	XM_008116891
ENSACAT00000017297	XM_003216925
ENSACAT00000001329	XM_003227342
ENSACAT00000001329	XM_008120519
ENSACAT00000001329	XM_008120520
ENSACAT00000005640	XM_003220727
ENSACAT00000014859	XM_003218257
ENSACAT00000014859	XM_008106229
ENSACAT00000014859	XM_008106231
ENSACAT00000011555	XM_008117074
ENSACAT00000000208	XM_003228681
ENSACAT00000012505	XM_003230538
ENSACAT00000001502	XM_008125601
ENSACAT00000009167	XM_003216863
ENSACAT00000009167	XM_008103876
ENSACAT00000013342	XM_003222722
ENSACAT00000000881	XM_008124217
ENSACAT00000000881	XM_008124224
ENSACAT00000025342	XM_008104003
ENSACAT00000030748	XM_003228480
ENSACAT00000008451	XM_008121913
ENSACAT00000005773	XM_008109159
ENSACAT00000005773	XM_008109160
ENSACAT00000005773	XM_008109161
ENSACAT00000005773	XM_008109162
ENSACAT00000014808	XM_008125091
ENSACAT00000026978	XM_003230204
ENSACAT00000012900	XM_003221792
ENSACAT00000000313	XM_008108852
ENSACAT00000017166	XM_008118934
ENSACAT00000017166	XM_008118935
ENSACAT00000017166	XM_008118936
ENSACAT00000030521	XM_008122198
ENSACAT00000030521	XM_016998031
ENSACAT00000010169	XM_008114463
ENSACAT00000012916	XM_008112163
ENSACAT00000012916	XM_008112164
ENSACAT00000012916	XM_008112165
ENSACAT00000012916	XM_008112166
ENSACAT00000012916	XM_008112168
ENSACAT00000001372	XM_003229153
ENSACAT00000001372	XM_008123111
ENSACAT00000002703	XM_003230578
ENSACAT00000005441	XM_003215211
ENSACAT00000010296	XM_003228214
ENSACAT00000031949	XM_008113595
ENSACAT00000033283	XR_506157
ENSACAT00000034215	XM_008113594
ENSACAT00000004616	XM_003229685
ENSACAT00000023376	XM_008116499
ENSACAT00000001696	XM_008122554
ENSACAT00000015663	XM_008124472
ENSACAT00000030144	XM_008123623
ENSACAT00000030144	XM_008123624
ENSACAT00000025332	XM_003229155
ENSACAT00000018809	NR_129887
ENSACAT00000024830	XM_008124471
ENSACAT00000029442	XM_008105841
ENSACAT00000030413	XM_008121802
ENSACAT00000028384	XM_003227707
ENSACAT00000006948	XM_008112250
ENSACAT00000030171	XM_003228218
ENSACAT00000031349	XR_507807
ENSACAT00000032529	XM_003224700
ENSACAT00000032675	XR_507573
ENSACAT00000033561	XM_008125600
ENSACAT00000006490	XM_003230405
ENSACAT00000026568	XM_003224461
ENSACAT00000004334	XM_008124078
ENSACAT00000004334	XM_008124079
ENSACAT00000030754	XM_008120502
ENSACAT00000004238	XM_008124074
ENSACAT00000004238	XM_008124075
ENSACAT00000003338	XM_003224476
ENSACAT00000020665	NR_163047
ENSACAT00000032470	XR_506233
ENSACAT00000026686	XM_003222857
ENSACAT00000016485	XM_008124031
ENSACAT00000016485	XM_008124032
ENSACAT00000016708	XM_008122337
ENSACAT00000003354	XM_003227220
ENSACAT00000018614	NR_129950
ENSACAT00000010728	XM_003221041
ENSACAT00000017403	XM_003228058
ENSACAT00000017403	XM_008121553
ENSACAT00000003632	XM_003220693
ENSACAT00000027965	XM_003226329
ENSACAT00000031118	XR_118819
ENSACAT00000035753	XM_008123377
ENSACAT00000036359	XM_008123378
ENSACAT00000018373	NR_129845
ENSACAT00000018457	NR_129844
ENSACAT00000010657	XM_008125523
ENSACAT00000029552	XM_008125368
ENSACAT00000034858	XM_008116544
ENSACAT00000000262	XM_008125250
ENSACAT00000031773	XM_008103538
ENSACAT00000032226	XM_008103537
ENSACAT00000032785	XR_507756
ENSACAT00000035917	XM_008124399
ENSACAT00000015483	XM_008125400
ENSACAT00000033750	XM_008125592
ENSACAT00000031633	XM_008115153
ENSACAT00000032230	XM_003230002
ENSACAT00000034942	XM_003224062
ENSACAT00000015814	XM_003222742
ENSACAT00000031038	XM_008122504
ENSACAT00000031038	XM_008122506
ENSACAT00000031038	XM_008122508
ENSACAT00000031038	XM_008122509
ENSACAT00000032991	XM_008119610
ENSACAT00000034313	XM_008122502
ENSACAT00000034313	XM_008122503
ENSACAT00000031603	XR_507032
ENSACAT00000032289	XR_505896
ENSACAT00000034833	XM_008124187
ENSACAT00000036248	XM_008120442
ENSACAT00000017282	XM_003229681
ENSACAT00000000468	XM_008119667
ENSACAT00000004094	XM_003221029
ENSACAT00000004094	XM_008110761
ENSACAT00000004094	XM_008110762
ENSACAT00000004094	XM_008110763
ENSACAT00000011312	XM_003227297
ENSACAT00000011877	XM_003221118
ENSACAT00000001258	XM_008120515
ENSACAT00000002848	XM_003215864
ENSACAT00000008642	XM_008110474
ENSACAT00000008642	XM_008110534
ENSACAT00000007075	XM_003215412
ENSACAT00000010114	XM_003220424
ENSACAT00000010114	XM_008109806
ENSACAT00000006193	XM_008125839
ENSACAT00000004738	XM_003218445
ENSACAT00000004738	XM_008106491
ENSACAT00000008839	XM_003222949
ENSACAT00000009462	XM_003226956
ENSACAT00000009462	XM_008119988
ENSACAT00000009462	XM_008119989
ENSACAT00000013625	XM_003225165
ENSACAT00000013625	XM_008117399
ENSACAT00000013625	XM_008117400
ENSACAT00000001204	XM_003216680
ENSACAT00000001204	XM_008103649
ENSACAT00000022302	XM_008120538
ENSACAT00000016918	XM_003220606
ENSACAT00000012156	XM_008121389
ENSACAT00000000576	XM_008107184
ENSACAT00000000576	XM_008107185
ENSACAT00000000576	XM_008107186
ENSACAT00000000576	XM_008107187
ENSACAT00000000576	XM_008107188
ENSACAT00000000576	XM_008107189
ENSACAT00000000576	XM_008107190
ENSACAT00000000576	XM_008107191
ENSACAT00000000576	XM_008107192
ENSACAT00000000576	XM_008107193
ENSACAT00000000576	XM_008107194
ENSACAT00000016113	XM_003229827
ENSACAT00000028876	XM_008122745
ENSACAT00000001207	XM_008125771
ENSACAT00000001591	XM_003218216
ENSACAT00000006096	XM_003216088
ENSACAT00000016512	XM_008117105
ENSACAT00000002757	XM_003215813
ENSACAT00000002757	XM_008124300
ENSACAT00000002757	XM_008124305
ENSACAT00000000579	XM_008123082
ENSACAT00000001644	XM_003226880
ENSACAT00000001644	XM_008119866
ENSACAT00000001644	XM_008119867
ENSACAT00000003307	XM_003224979
ENSACAT00000003976	XM_003218513
ENSACAT00000003976	XM_008106551
ENSACAT00000003976	XM_008106552
ENSACAT00000007051	XM_003223784
ENSACAT00000007074	XM_003227708
ENSACAT00000007074	XM_008121007
ENSACAT00000007074	XM_008121008
ENSACAT00000007074	XM_008121009
ENSACAT00000007074	XM_008121010
ENSACAT00000007074	XM_008121011
ENSACAT00000007074	XM_008121012
ENSACAT00000007074	XM_008121013
ENSACAT00000007074	XM_008121014
ENSACAT00000007074	XM_008121015
ENSACAT00000009335	XM_003219451
ENSACAT00000010097	XM_008115205
ENSACAT00000024352	XM_008118511
ENSACAT00000027428	XM_008108835
ENSACAT00000027428	XM_008108844
ENSACAT00000027428	XM_008108851
ENSACAT00000027428	XM_008108859
ENSACAT00000030148	XM_003216808
ENSACAT00000001569	XM_003215221
ENSACAT00000016083	XM_003220907
ENSACAT00000016083	XM_003220908
ENSACAT00000017630	XM_003216797
ENSACAT00000017630	XM_016991166
ENSACAT00000026180	XM_008125634
ENSACAT00000009757	XM_008119789
ENSACAT00000009757	XM_008119790
ENSACAT00000009757	XM_008119791
ENSACAT00000017106	XM_003226896
ENSACAT00000006491	XM_003225907
ENSACAT00000016330	XM_003225779
ENSACAT00000016330	XM_008118342
ENSACAT00000016891	XM_003214440
ENSACAT00000016891	XM_008123298
ENSACAT00000016891	XM_008123354
ENSACAT00000016891	XM_008123455
ENSACAT00000016891	XM_008123515
ENSACAT00000005812	XM_003217816
ENSACAT00000005812	XM_008105345
ENSACAT00000005812	XM_008105346
ENSACAT00000005812	XM_008105347
ENSACAT00000005812	XM_008105348
ENSACAT00000005812	XM_008105350
ENSACAT00000005812	XM_008105351
ENSACAT00000005812	XM_008105352
ENSACAT00000017662	XM_003224390
ENSACAT00000000278	XM_008108854
ENSACAT00000003052	XM_003225987
ENSACAT00000003903	XM_008121677
ENSACAT00000003439	XM_008122067
ENSACAT00000015544	XM_008102853
ENSACAT00000006312	XM_008109948
ENSACAT00000006312	XM_008109949
ENSACAT00000006312	XM_008109950
ENSACAT00000006312	XM_008109951
ENSACAT00000006312	XM_008109952
ENSACAT00000006312	XM_008109953
ENSACAT00000014489	XM_003226124
ENSACAT00000001937	XM_003215224
ENSACAT00000001937	XM_003215225
ENSACAT00000002618	XM_008125258
ENSACAT00000030201	XM_003218328
ENSACAT00000030201	XM_008106347
ENSACAT00000030201	XM_008106348
ENSACAT00000030201	XM_008106349
ENSACAT00000030201	XM_008106350
ENSACAT00000008338	XM_003227052
ENSACAT00000009958	XM_003214880
ENSACAT00000012540	XM_003227963
ENSACAT00000001092	XM_016991634
ENSACAT00000001987	XM_003219645
ENSACAT00000001987	XM_008108622
ENSACAT00000001987	XM_008108623
ENSACAT00000017171	XM_008118218
ENSACAT00000000456	XM_008123023
ENSACAT00000001274	XM_003218754
ENSACAT00000016257	XM_008119958
ENSACAT00000001506	XM_008104524
ENSACAT00000028680	XM_008124960
ENSACAT00000015079	XM_003229578
ENSACAT00000015118	XM_003217103
ENSACAT00000016773	XM_008107316
ENSACAT00000004269	XM_008125218
ENSACAT00000002543	XM_003225145
ENSACAT00000003206	XM_008122433
ENSACAT00000011785	XM_003224213
ENSACAT00000011785	XM_008115988
ENSACAT00000011785	XM_008115989
ENSACAT00000012264	XM_008110879
ENSACAT00000003014	XM_003225340
ENSACAT00000006482	XM_003221529
ENSACAT00000006482	XM_008111529
ENSACAT00000010572	XM_003217908
ENSACAT00000010572	XM_008105539
ENSACAT00000010572	XM_008105540
ENSACAT00000016484	XM_003218697
ENSACAT00000016484	XM_008106936
ENSACAT00000016484	XM_008106937
ENSACAT00000016484	XM_008106938
ENSACAT00000000221	XM_003230384
ENSACAT00000004293	XM_008121296
ENSACAT00000004293	XM_008121297
ENSACAT00000006698	XM_003229395
ENSACAT00000000942	XM_003227499
ENSACAT00000001886	XM_003214611
ENSACAT00000001957	XM_003229079
ENSACAT00000015208	XM_003216747
ENSACAT00000026596	XM_008125329
ENSACAT00000004187	XM_008109236
ENSACAT00000009065	XM_003226044
ENSACAT00000013627	XM_003230423
ENSACAT00000014618	XM_003224768
ENSACAT00000000045	XM_003214803
ENSACAT00000000045	XM_008107424
ENSACAT00000000734	XM_008122706
ENSACAT00000001370	XM_008114700
ENSACAT00000002547	XM_003224641
ENSACAT00000002547	XM_008116643
ENSACAT00000002547	XM_008116644
ENSACAT00000004452	XM_003226565
ENSACAT00000005009	XM_003220699
ENSACAT00000005009	XM_008110161
ENSACAT00000010906	XM_003220227
ENSACAT00000012897	XM_008117794
ENSACAT00000012897	XM_008117795
ENSACAT00000012897	XM_008117796
ENSACAT00000012897	XM_008117797
ENSACAT00000012897	XM_008117798
ENSACAT00000012897	XM_008117799
ENSACAT00000012897	XM_008117800
ENSACAT00000012897	XM_008117801
ENSACAT00000012897	XM_008117802
ENSACAT00000013845	XM_003228699
ENSACAT00000029459	XM_003224335
ENSACAT00000029459	XM_008116240
ENSACAT00000016167	XM_008116330
ENSACAT00000016167	XM_008116849
ENSACAT00000016167	XM_008117397
ENSACAT00000017388	XM_008103738
ENSACAT00000029332	XM_008119674
ENSACAT00000029332	XM_008119675
ENSACAT00000029332	XM_008119676
ENSACAT00000016052	XM_003229756
ENSACAT00000008423	XM_003226388
ENSACAT00000008423	XM_008119189
ENSACAT00000008423	XM_008119190
ENSACAT00000000896	XM_008122919
ENSACAT00000029508	XM_003218462
ENSACAT00000022687	XM_008103950
ENSACAT00000022687	XM_008103955
ENSACAT00000004331	XM_003226433
ENSACAT00000005141	XM_003225656
ENSACAT00000015591	XM_003223232
ENSACAT00000029349	XM_003215666
ENSACAT00000012071	XM_003219175
ENSACAT00000012071	XM_008107808
ENSACAT00000012071	XM_008107809
ENSACAT00000012071	XM_008107810
ENSACAT00000012071	XM_008107811
ENSACAT00000016141	XM_008112486
ENSACAT00000001431	XM_003221184
ENSACAT00000001431	XM_008111089
ENSACAT00000002156	XM_003219644
ENSACAT00000002156	XM_008108618
ENSACAT00000002156	XM_008108619
ENSACAT00000016671	XM_003228609
ENSACAT00000008868	XM_003224267
ENSACAT00000008868	XM_008116117
ENSACAT00000027904	XM_008122455
ENSACAT00000014563	XM_008118823
ENSACAT00000014563	XM_008118824
ENSACAT00000008415	XM_003229718
ENSACAT00000004098	XM_003228451
ENSACAT00000009885	XM_008113943
ENSACAT00000021023	XM_003220075
ENSACAT00000021023	XM_008109104
ENSACAT00000002648	XM_003222806
ENSACAT00000003624	XM_003226782
ENSACAT00000016550	XM_003229128
ENSACAT00000016550	XM_008123085
ENSACAT00000004217	XM_008104897
ENSACAT00000004217	XM_008104898
ENSACAT00000012235	XM_008104613
ENSACAT00000017409	XM_003216807
ENSACAT00000017812	XM_003224131
ENSACAT00000008207	XM_003216889
ENSACAT00000008207	XM_008103865
ENSACAT00000007537	XM_008104000
ENSACAT00000014582	XM_008114675
ENSACAT00000011672	XM_008118538
ENSACAT00000011672	XM_008118539
ENSACAT00000011672	XM_008118540
ENSACAT00000011672	XM_008118541
ENSACAT00000011672	XM_008118542
ENSACAT00000011672	XM_008118543
ENSACAT00000000124	XM_008124949
ENSACAT00000002295	XM_008111216
ENSACAT00000002295	XM_008111217
ENSACAT00000005345	XM_003219998
ENSACAT00000005345	XM_008109175
ENSACAT00000009032	XM_008112440
ENSACAT00000009032	XM_008112441
ENSACAT00000010469	XM_008122558
ENSACAT00000010469	XM_008122559
ENSACAT00000010469	XM_008122560
ENSACAT00000010469	XM_008122562
ENSACAT00000017744	XM_008104276
ENSACAT00000025897	XM_008104277
ENSACAT00000000155	XM_003225711
ENSACAT00000000219	XM_008119086
ENSACAT00000000554	XM_003224055
ENSACAT00000001067	XM_003226633
ENSACAT00000002713	XM_003223562
ENSACAT00000006525	XM_008109954
ENSACAT00000006525	XM_008109955
ENSACAT00000006525	XM_008109956
ENSACAT00000006525	XM_008109957
ENSACAT00000014211	XM_008122172
ENSACAT00000014211	XM_008122173
ENSACAT00000014730	XM_003221139
ENSACAT00000014730	XM_008110911
ENSACAT00000014730	XM_008110912
ENSACAT00000014730	XM_008110913
ENSACAT00000017150	XM_003226477
ENSACAT00000017150	XM_008119328
ENSACAT00000017150	XM_008119330
ENSACAT00000017157	XM_003216812
ENSACAT00000026602	XM_008118643
ENSACAT00000028168	XM_008108302
ENSACAT00000028168	XM_008108303
ENSACAT00000028168	XM_008108305
ENSACAT00000029727	XM_008109370
ENSACAT00000001768	XM_003225352
ENSACAT00000002357	XM_008119879
ENSACAT00000002357	XM_008119880
ENSACAT00000002357	XM_008119881
ENSACAT00000002357	XM_008119882
ENSACAT00000002357	XM_008119883
ENSACAT00000002357	XR_507399
ENSACAT00000003168	XM_008123463
ENSACAT00000003990	XM_008113853
ENSACAT00000003990	XM_008113854
ENSACAT00000005343	XM_008114429
ENSACAT00000006354	XM_008112218
ENSACAT00000006354	XM_008112219
ENSACAT00000006354	XM_008112220
ENSACAT00000006354	XM_008112222
ENSACAT00000006354	XM_008112223
ENSACAT00000006354	XM_008112224
ENSACAT00000006984	XM_008111256
ENSACAT00000008918	XM_008119830
ENSACAT00000011774	XM_003225548
ENSACAT00000011881	XM_003218777
ENSACAT00000011881	XM_008107120
ENSACAT00000011881	XM_008107121
ENSACAT00000011881	XM_008107122
ENSACAT00000011881	XM_008107123
ENSACAT00000011881	XM_008107124
ENSACAT00000011943	XM_008102758
ENSACAT00000015464	XM_008123683
ENSACAT00000030006	XM_008118216
ENSACAT00000000552	XM_008106911
ENSACAT00000000758	XM_003221307
ENSACAT00000002399	XM_003223416
ENSACAT00000002530	XM_003218307
ENSACAT00000002530	XM_008106309
ENSACAT00000004638	XM_008116077
ENSACAT00000006221	XM_003223610
ENSACAT00000007043	XM_003218196
ENSACAT00000010808	XM_008105655
ENSACAT00000013570	XM_008113830
ENSACAT00000013570	XM_008113831
ENSACAT00000015480	XM_003228409
ENSACAT00000015480	XM_008122053
ENSACAT00000024918	XM_008125332
ENSACAT00000000294	XM_008122456
ENSACAT00000000369	XM_003216517
ENSACAT00000000545	XM_003229242
ENSACAT00000000770	XM_008119526
ENSACAT00000000770	XM_008119527
ENSACAT00000001254	XM_003215226
ENSACAT00000001254	XM_008114869
ENSACAT00000008414	XM_003230024
ENSACAT00000008957	XM_003221564
ENSACAT00000015060	XM_008125568
ENSACAT00000029916	XM_003214881
ENSACAT00000030117	XM_008107497
ENSACAT00000030117	XM_008107498
ENSACAT00000030117	XM_008107499
ENSACAT00000030117	XM_008107500
ENSACAT00000030117	XM_008107501
ENSACAT00000011158	XM_008118820
ENSACAT00000014283	XM_008121589
ENSACAT00000014283	XM_008121590
ENSACAT00000016730	XM_003227460
ENSACAT00000017670	XM_003222334
ENSACAT00000017670	XM_008112862
ENSACAT00000029669	XM_003221301
ENSACAT00000000037	XM_003220827
ENSACAT00000000037	XM_008110435
ENSACAT00000000037	XM_008110436
ENSACAT00000000037	XM_008110437
ENSACAT00000000037	XM_008110438
ENSACAT00000000037	XM_008110439
ENSACAT00000000037	XM_008110440
ENSACAT00000000037	XM_008110441
ENSACAT00000001176	XM_008123542
ENSACAT00000006734	XM_008114079
ENSACAT00000006938	XM_008104995
ENSACAT00000007239	XM_003218429
ENSACAT00000007239	XM_008106424
ENSACAT00000007239	XM_008106425
ENSACAT00000009038	XM_003230516
ENSACAT00000017091	XM_003226258
ENSACAT00000003278	XM_003221684
ENSACAT00000003382	XM_003215838
ENSACAT00000004503	XM_003223214
ENSACAT00000012467	XM_008115564
ENSACAT00000012467	XM_008115565
ENSACAT00000015499	XM_003228075
ENSACAT00000017757	XM_008115871
ENSACAT00000017757	XM_008115872
ENSACAT00000017757	XM_008115873
ENSACAT00000017757	XM_008115874
ENSACAT00000017780	XM_003215564
ENSACAT00000017780	XM_008120268
ENSACAT00000017780	XM_008120277
ENSACAT00000017780	XM_008120285
ENSACAT00000017780	XM_008120289
ENSACAT00000017780	XM_008120299
ENSACAT00000017780	XR_507443
ENSACAT00000026478	XM_008112970
ENSACAT00000026478	XM_008112979
ENSACAT00000026478	XM_008112983
ENSACAT00000029464	XM_003214809
